Time,Speed_kmh,TargetHeight,ActualHeight_FL,AirForce_FL,CDCForce_FL,Current_FL,BodyAcc,BodyVel,FlowRate_FL,Stiffness_FL,AirDamping_FL
2.447,0,0,0.00980664,4279.11,-362.891,0,0,-0.17814,0,42738.8,2991.31
2.448,0,0,0.00962831,4271.52,-363.672,0,0,-0.178524,0,42643.5,2984.38
2.449,0,0,0.0094496,4263.97,-364.439,0,0,-0.1789,0,42548.4,2977.46
2.45,0,0,0.00927051,4256.44,-365.191,0,0,-0.17927,0,42453.3,2970.55
2.451,0,0,0.00909106,4248.94,-365.929,0,0,-0.179632,0,42358.3,2963.65
2.452,0,0,0.00891125,4241.46,-366.652,0,0,-0.179988,0,42263.4,2956.75
2.453,0,0,0.00873109,4234.02,-367.361,0,0,-0.180336,0,42168.7,2949.87
2.454,0,0,0.00855058,4226.6,-368.055,0,0,-0.180677,0,42074.1,2942.99
2.455,0,0,0.00836973,4219.21,-368.735,0,0,-0.181011,0,41979.6,2936.12
2.456,0,0,0.00818856,4211.84,-369.401,0,0,-0.181338,0,41885.3,2929.27
2.457,0,0,0.00800706,4204.51,-370.051,0,0,-0.181658,0,41791.1,2922.42
2.458,0,0,0.00782525,4197.2,-370.687,0,0,-0.18197,0,41697,2915.59
2.459,0,0,0.00764312,4189.92,-371.309,0,0,-0.182275,0,41603.1,2908.77
2.46,0,0,0.0074607,4182.67,-371.916,0,0,-0.182574,0,41509.4,2901.95
2.461,0,0,0.00727798,4175.45,-372.508,0,0,-0.182865,0,41415.8,2895.15
2.462,0,0,0.00709497,4168.26,-373.086,0,0,-0.183148,0,41322.3,2888.37
2.463,0,0,0.00691168,4161.1,-373.648,0,0,-0.183425,0,41229,2881.59
2.464,0,0,0.00672812,4153.96,-374.196,0,0,-0.183694,0,41135.9,2874.83
2.465,0,0,0.0065443,4146.86,-374.73,0,0,-0.183956,0,41043,2868.07
2.466,0,0,0.00636021,4139.78,-375.248,0,0,-0.184211,0,40950.2,2861.34
2.467,0,0,0.00617588,4132.74,-375.752,0,0,-0.184458,0,40857.6,2854.61
2.468,0,0,0.0059913,4125.72,-376.241,0,0,-0.184698,0,40765.2,2847.9
2.469,0,0,0.00580648,4118.74,-376.715,0,0,-0.184931,0,40672.9,2841.2
2.47,0,0,0.00562144,4111.78,-377.174,0,0,-0.185157,0,40580.9,2834.52
2.471,0,0,0.00543617,4104.86,-377.618,0,0,-0.185375,0,40489,2827.85
2.472,0,0,0.00525069,4097.96,-378.048,0,0,-0.185586,0,40397.4,2821.2
2.473,0,0,0.005065,4091.1,-378.462,0,0,-0.18579,0,40305.9,2814.56
2.474,0,0,0.00487911,4084.27,-378.862,0,0,-0.185986,0,40214.7,2807.93
2.475,0,0,0.00469303,4077.46,-379.246,0,0,-0.186175,0,40123.6,2801.32
2.476,0,0,0.00450677,4070.69,-379.616,0,0,-0.186356,0,40032.8,2794.73
2.477,0,0,0.00432032,4063.95,-379.971,0,0,-0.186531,0,39942.1,2788.15
2.478,0,0,0.00413371,4057.24,-380.31,0,0,-0.186698,0,39851.7,2781.59
2.479,0,0,0.00394693,4050.56,-380.635,0,0,-0.186857,0,39761.5,2775.04
2.48,0,0,0.00376,4043.91,-380.945,0,0,-0.187009,0,39671.5,2768.51
2.481,0,0,0.00357291,4037.3,-381.239,0,0,-0.187154,0,39581.7,2762
2.482,0,0,0.00338569,4030.71,-381.519,0,0,-0.187291,0,39492.2,2755.51
2.483,0,0,0.00319833,4024.16,-381.783,0,0,-0.187421,0,39402.9,2749.03
2.484,0,0,0.00301085,4017.63,-382.033,0,0,-0.187544,0,39313.8,2742.56
2.485,0,0,0.00282325,4011.14,-382.267,0,0,-0.187659,0,39225,2736.12
2.486,0,0,0.00263554,4004.68,-382.487,0,0,-0.187767,0,39136.4,2729.69
2.487,0,0,0.00244772,3998.26,-382.691,0,0,-0.187867,0,39048,2723.28
2.488,0,0,0.0022598,3991.86,-382.88,0,0,-0.18796,0,38959.9,2716.89
2.489,0,0,0.0020718,3985.5,-383.054,0,0,-0.188046,0,38872,2710.52
2.49,0,0,0.00188372,3979.17,-383.213,0,0,-0.188124,0,38784.4,2704.17
2.491,0,0,0.00169556,3972.87,-383.357,0,0,-0.188194,0,38697,2697.83
2.492,0,0,0.00150733,3966.6,-383.486,0,0,-0.188257,0,38609.9,2691.51
2.493,0,0,0.00131904,3960.37,-383.599,0,0,-0.188313,0,38523,2685.22
2.494,0,0,0.00113071,3954.17,-383.698,0,0,-0.188362,0,38436.4,2678.94
2.495,0,0,0.000942323,3948,-383.781,0,0,-0.188403,0,38350.1,2672.68
2.496,0,0,0.000753903,3941.86,-383.849,0,0,-0.188436,0,38264,2666.44
2.497,0,0,0.000565453,3935.76,-383.902,0,0,-0.188462,0,38178.1,2660.22
2.498,0,0,0.000376981,3929.69,-383.94,0,0,-0.188481,0,38092.6,2654.02
2.499,0,0,0.000188494,3923.65,-383.963,0,0,-0.188492,0,38007.3,2647.84
2.5,0,0,3.09803e-14,3917.65,-383.97,0,0,-0.188496,0,37922.3,2641.68
2.501,0,0,-0.000188494,3911.67,-383.963,0,0,-0.188492,0,37837.6,2635.54
2.502,0,0,-0.000376981,3905.73,-383.94,0,0,-0.188481,0,37753.1,2629.42
2.503,0,0,-0.000565453,3899.83,-383.902,0,0,-0.188462,0,37668.9,2623.32
2.504,0,0,-0.000753903,3893.95,-383.849,0,0,-0.188436,0,37585,2617.24
2.505,0,0,-0.000942323,3888.11,-383.781,0,0,-0.188403,0,37501.4,2611.18
2.506,0,0,-0.00113071,3882.31,-383.698,0,0,-0.188362,0,37418.1,2605.15
2.507,0,0,-0.00131904,3876.53,-383.599,0,0,-0.188313,0,37335.1,2599.13
2.508,0,0,-0.00150733,3870.79,-383.486,0,0,-0.188257,0,37252.3,2593.14
2.509,0,0,-0.00169556,3865.08,-383.357,0,0,-0.188194,0,37169.9,2587.17
2.51,0,0,-0.00188372,3859.41,-383.213,0,0,-0.188124,0,37087.7,2581.22
2.511,0,0,-0.0020718,3853.77,-383.054,0,0,-0.188046,0,37005.8,2575.29
2.512,0,0,-0.0022598,3848.16,-382.88,0,0,-0.18796,0,36924.2,2569.38
2.513,0,0,-0.00244772,3842.59,-382.691,0,0,-0.187867,0,36843,2563.5
2.514,0,0,-0.00263554,3837.05,-382.487,0,0,-0.187767,0,36762,2557.63
2.515,0,0,-0.00282325,3831.54,-382.267,0,0,-0.187659,0,36681.3,2551.79
2.516,0,0,-0.00301085,3826.07,-382.033,0,0,-0.187544,0,36600.9,2545.97
2.517,0,0,-0.00319833,3820.63,-381.783,0,0,-0.187421,0,36520.9,2540.18
2.518,0,0,-0.00338569,3815.22,-381.519,0,0,-0.187291,0,36441.1,2534.41
2.519,0,0,-0.00357291,3809.85,-381.239,0,0,-0.187154,0,36361.7,2528.65
2.52,0,0,-0.00376,3804.51,-380.945,0,0,-0.187009,0,36282.5,2522.93
2.521,0,0,-0.00394693,3799.21,-380.635,0,0,-0.186857,0,36203.7,2517.22
2.522,0,0,-0.00413371,3793.94,-380.31,0,0,-0.186698,0,36125.2,2511.54
2.523,0,0,-0.00432032,3788.7,-379.971,0,0,-0.186531,0,36047,2505.88
2.524,0,0,-0.00450677,3783.5,-379.616,0,0,-0.186356,0,35969.1,2500.25
2.525,0,0,-0.00469303,3778.33,-379.246,0,0,-0.186175,0,35891.5,2494.63
2.526,0,0,-0.00487911,3773.19,-378.862,0,0,-0.185986,0,35814.3,2489.05
2.527,0,0,-0.005065,3768.09,-378.462,0,0,-0.18579,0,35737.3,2483.48
2.528,0,0,-0.00525069,3763.02,-378.048,0,0,-0.185586,0,35660.7,2477.94
2.529,0,0,-0.00543617,3757.99,-377.618,0,0,-0.185375,0,35584.4,2472.42
2.53,0,0,-0.00562144,3752.99,-377.174,0,0,-0.185157,0,35508.5,2466.93
2.531,0,0,-0.00580648,3748.03,-376.715,0,0,-0.184931,0,35432.8,2461.46
2.532,0,0,-0.0059913,3743.09,-376.241,0,0,-0.184698,0,35357.5,2456.01
2.533,0,0,-0.00617588,3738.2,-375.752,0,0,-0.184458,0,35282.5,2450.59
2.534,0,0,-0.00636021,3733.33,-375.248,0,0,-0.184211,0,35207.9,2445.19
2.535,0,0,-0.0065443,3728.5,-374.73,0,0,-0.183956,0,35133.5,2439.81
2.536,0,0,-0.00672812,3723.71,-374.196,0,0,-0.183694,0,35059.5,2434.46
2.537,0,0,-0.00691168,3718.95,-373.648,0,0,-0.183425,0,34985.9,2429.14
2.538,0,0,-0.00709497,3714.22,-373.086,0,0,-0.183148,0,34912.5,2423.84
2.539,0,0,-0.00727798,3709.52,-372.508,0,0,-0.182865,0,34839.5,2418.56
2.54,0,0,-0.0074607,3704.87,-371.916,0,0,-0.182574,0,34766.9,2413.31
2.541,0,0,-0.00764312,3700.24,-371.309,0,0,-0.182275,0,34694.5,2408.08
2.542,0,0,-0.00782525,3695.65,-370.687,0,0,-0.18197,0,34622.6,2402.88
2.543,0,0,-0.00800706,3691.09,-370.051,0,0,-0.181658,0,34550.9,2397.7
2.544,0,0,-0.00818856,3686.57,-369.401,0,0,-0.181338,0,34479.6,2392.55
2.545,0,0,-0.00836973,3682.08,-368.735,0,0,-0.181011,0,34408.6,2387.42
2.546,0,0,-0.00855058,3677.62,-368.055,0,0,-0.180677,0,34338,2382.31
2.547,0,0,-0.00873109,3673.2,-367.361,0,0,-0.180336,0,34267.7,2377.23
2.548,0,0,-0.00891125,3668.82,-366.652,0,0,-0.179988,0,34197.7,2372.18
2.549,0,0,-0.00909106,3664.46,-365.929,0,0,-0.179632,0,34128.1,2367.15
2.55,0,0,-0.00927051,3660.15,-365.191,0,0,-0.17927,0,34058.8,2362.15
2.551,0,0,-0.0094496,3655.86,-364.439,0,0,-0.1789,0,33989.9,2357.17
2.552,0,0,-0.00962831,3651.61,-363.672,0,0,-0.178524,0,33921.3,2352.22
2.553,0,0,-0.00980664,3647.4,-362.891,0,0,-0.17814,0,33853.1,2347.29
2.554,0,0,-0.00998459,3643.21,-362.096,0,0,-0.17775,0,33785.2,2342.39
2.555,0,0,-0.0101621,3639.07,-361.287,0,0,-0.177352,0,33717.7,2337.51
2.556,0,0,-0.0103393,3634.95,-360.463,0,0,-0.176947,0,33650.5,2332.66
2.557,0,0,-0.010516,3630.87,-359.625,0,0,-0.176535,0,33583.6,2327.83
2.558,0,0,-0.0106924,3626.83,-358.773,0,0,-0.176117,0,33517.1,2323.03
2.559,0,0,-0.0108683,3622.81,-357.907,0,0,-0.175691,0,33451,2318.25
2.56,0,0,-0.0110437,3618.84,-357.026,0,0,-0.175259,0,33385.2,2313.5
2.561,0,0,-0.0112188,3614.89,-356.132,0,0,-0.174819,0,33319.7,2308.78
2.562,0,0,-0.0113934,3610.98,-355.223,0,0,-0.174373,0,33254.6,2304.08
2.563,0,0,-0.0115675,3607.11,-354.301,0,0,-0.17392,0,33189.9,2299.4
2.564,0,0,-0.0117412,3603.27,-353.364,0,0,-0.17346,0,33125.5,2294.76
2.565,0,0,-0.0119144,3599.46,-352.414,0,0,-0.172993,0,33061.4,2290.13
2.566,0,0,-0.0120872,3595.69,-351.449,0,0,-0.172519,0,32997.7,2285.54
2.567,0,0,-0.0122595,3591.95,-350.471,0,0,-0.172038,0,32934.4,2280.97
2.568,0,0,-0.0124313,3588.24,-349.479,0,0,-0.171551,0,32871.4,2276.42
2.569,0,0,-0.0126026,3584.57,-348.473,0,0,-0.171057,0,32808.8,2271.9
2.57,0,0,-0.0127734,3580.93,-347.453,0,0,-0.170556,0,32746.5,2267.41
2.571,0,0,-0.0129437,3577.33,-346.42,0,0,-0.170048,0,32684.5,2262.94
2.572,0,0,-0.0131135,3573.76,-345.373,0,0,-0.169534,0,32623,2258.5
2.573,0,0,-0.0132827,3570.22,-344.312,0,0,-0.169013,0,32561.8,2254.08
2.574,0,0,-0.0134515,3566.72,-343.238,0,0,-0.168485,0,32500.9,2249.69
2.575,0,0,-0.0136197,3563.25,-342.151,0,0,-0.167951,0,32440.4,2245.33
2.576,0,0,-0.0137874,3559.82,-341.049,0,0,-0.16741,0,32380.2,2240.99
2.577,0,0,-0.0139545,3556.42,-339.935,0,0,-0.166862,0,32320.4,2236.68
2.578,0,0,-0.0141211,3553.05,-338.807,0,0,-0.166308,0,32261,2232.39
2.579,0,0,-0.0142871,3549.72,-337.665,0,0,-0.165747,0,32201.9,2228.13
2.58,0,0,-0.0144526,3546.42,-336.51,0,0,-0.16518,0,32143.2,2223.89
2.581,0,0,-0.0146175,3543.15,-335.342,0,0,-0.164606,0,32084.8,2219.68
2.582,0,0,-0.0147818,3539.92,-334.161,0,0,-0.164026,0,32026.8,2215.5
2.583,0,0,-0.0149456,3536.72,-332.967,0,0,-0.163439,0,31969.1,2211.35
2.584,0,0,-0.0151087,3533.56,-331.759,0,0,-0.162846,0,31911.8,2207.21
2.585,0,0,-0.0152712,3530.43,-330.538,0,0,-0.162246,0,31854.9,2203.11
2.586,0,0,-0.0154332,3527.33,-329.305,0,0,-0.16164,0,31798.3,2199.03
2.587,0,0,-0.0155945,3524.27,-328.058,0,0,-0.161028,0,31742.1,2194.98
2.588,0,0,-0.0157552,3521.24,-326.798,0,0,-0.160409,0,31686.2,2190.95
2.589,0,0,-0.0159153,3518.25,-325.526,0,0,-0.159784,0,31630.7,2186.95
2.59,0,0,-0.0160748,3515.29,-324.241,0,0,-0.159152,0,31575.5,2182.97
2.591,0,0,-0.0162336,3512.36,-322.942,0,0,-0.158514,0,31520.7,2179.02
2.592,0,0,-0.0163918,3509.46,-321.631,0,0,-0.15787,0,31466.3,2175.1
2.593,0,0,-0.0165494,3506.6,-320.308,0,0,-0.15722,0,31412.2,2171.2
2.594,0,0,-0.0167063,3503.77,-318.972,0,0,-0.156564,0,31358.5,2167.33
2.595,0,0,-0.0168625,3500.98,-317.623,0,0,-0.155901,0,31305.1,2163.49
2.596,0,0,-0.0170181,3498.22,-316.262,0,0,-0.155232,0,31252.1,2159.67
2.597,0,0,-0.017173,3495.49,-314.888,0,0,-0.154557,0,31199.4,2155.88
2.598,0,0,-0.0173272,3492.8,-313.502,0,0,-0.153876,0,31147.1,2152.11
2.599,0,0,-0.0174807,3490.14,-312.103,0,0,-0.153189,0,31095.2,2148.37
2.6,0,0,-0.0176336,3487.51,-310.692,0,0,-0.152496,0,31043.6,2144.65
2.601,0,0,-0.0177857,3484.92,-309.269,0,0,-0.151797,0,30992.4,2140.96
2.602,0,0,-0.0179371,3482.36,-307.834,0,0,-0.151092,0,30941.5,2137.3
2.603,0,0,-0.0180879,3479.83,-306.386,0,0,-0.150381,0,30891,2133.66
2.604,0,0,-0.0182379,3477.34,-304.927,0,0,-0.149664,0,30840.9,2130.05
2.605,0,0,-0.0183872,3474.88,-303.455,0,0,-0.148941,0,30791.1,2126.47
2.606,0,0,-0.0185358,3472.46,-301.971,0,0,-0.148212,0,30741.7,2122.91
2.607,0,0,-0.0186836,3470.06,-300.476,0,0,-0.147477,0,30692.6,2119.37
2.608,0,0,-0.0188307,3467.7,-298.969,0,0,-0.146737,0,30643.9,2115.87
2.609,0,0,-0.0189771,3465.38,-297.45,0,0,-0.14599,0,30595.5,2112.38
2.61,0,0,-0.0191227,3463.08,-295.919,0,0,-0.145238,0,30547.5,2108.93
2.611,0,0,-0.0192676,3460.82,-294.376,0,0,-0.144481,0,30499.9,2105.5
2.612,0,0,-0.0194117,3458.6,-292.822,0,0,-0.143717,0,30452.6,2102.09
2.613,0,0,-0.019555,3456.4,-291.256,0,0,-0.142948,0,30405.6,2098.71
2.614,0,0,-0.0196976,3454.24,-289.679,0,0,-0.142173,0,30359.1,2095.36
2.615,0,0,-0.0198394,3452.11,-288.091,0,0,-0.141393,0,30312.8,2092.04
2.616,0,0,-0.0199804,3450.02,-286.491,0,0,-0.140607,0,30267,2088.73
2.617,0,0,-0.0201206,3447.96,-284.879,0,0,-0.139815,0,30221.5,2085.46
2.618,0,0,-0.02026,3445.93,-283.257,0,0,-0.139018,0,30176.3,2082.21
2.619,0,0,-0.0203986,3443.93,-281.623,0,0,-0.138215,0,30131.5,2078.99
2.62,0,0,-0.0205364,3441.97,-279.978,0,0,-0.137407,0,30087.1,2075.79
2.621,0,0,-0.0206734,3440.04,-278.323,0,0,-0.136594,0,30043,2072.62
2.622,0,0,-0.0208096,3438.15,-276.656,0,0,-0.135775,0,29999.3,2069.47
2.623,0,0,-0.020945,3436.28,-274.978,0,0,-0.134951,0,29955.9,2066.35
2.624,0,0,-0.0210795,3434.45,-273.29,0,0,-0.134121,0,29912.9,2063.25
2.625,0,0,-0.0212132,3432.66,-271.59,0,0,-0.133286,0,29870.2,2060.18
2.626,0,0,-0.0213461,3430.89,-269.88,0,0,-0.132446,0,29827.9,2057.14
2.627,0,0,-0.0214781,3429.16,-268.16,0,0,-0.131601,0,29785.9,2054.12
2.628,0,0,-0.0216093,3427.46,-266.428,0,0,-0.130751,0,29744.3,2051.13
2.629,0,0,-0.0217396,3425.79,-264.687,0,0,-0.129895,0,29703.1,2048.16
2.63,0,0,-0.0218691,3424.16,-262.934,0,0,-0.129034,0,29662.2,2045.22
2.631,0,0,-0.0219977,3422.56,-261.172,0,0,-0.128168,0,29621.6,2042.31
2.632,0,0,-0.0221254,3420.99,-259.399,0,0,-0.127297,0,29581.4,2039.41
2.633,0,0,-0.0222523,3419.46,-257.616,0,0,-0.126421,0,29541.6,2036.55
2.634,0,0,-0.0223782,3417.96,-255.823,0,0,-0.12554,0,29502.1,2033.71
2.635,0,0,-0.0225033,3416.49,-254.019,0,0,-0.124654,0,29463,2030.9
2.636,0,0,-0.0226275,3415.05,-252.206,0,0,-0.123763,0,29424.2,2028.11
2.637,0,0,-0.0227509,3413.65,-250.383,0,0,-0.122868,0,29385.8,2025.34
2.638,0,0,-0.0228733,3412.27,-248.55,0,0,-0.121967,0,29347.7,2022.61
2.639,0,0,-0.0229948,3410.94,-246.707,0,0,-0.121062,0,29310,2019.89
2.64,0,0,-0.0231154,3409.63,-244.854,0,0,-0.120152,0,29272.6,2017.21
2.641,0,0,-0.0232351,3408.36,-242.992,0,0,-0.119237,0,29235.6,2014.55
2.642,0,0,-0.0233539,3407.11,-241.12,0,0,-0.118317,0,29198.9,2011.91
2.643,0,0,-0.0234717,3405.91,-239.238,0,0,-0.117393,0,29162.6,2009.3
2.644,0,0,-0.0235887,3404.73,-237.347,0,0,-0.116464,0,29126.6,2006.71
2.645,0,0,-0.0237047,3403.59,-235.447,0,0,-0.11553,0,29091,2004.15
2.646,0,0,-0.0238197,3402.48,-233.537,0,0,-0.114592,0,29055.7,2001.62
2.647,0,0,-0.0239338,3401.4,-231.619,0,0,-0.11365,0,29020.8,1999.11
2.648,0,0,-0.024047,3400.35,-229.691,0,0,-0.112702,0,28986.2,1996.62
2.649,0,0,-0.0241592,3399.34,-227.754,0,0,-0.111751,0,28952,1994.16
2.65,0,0,-0.0242705,3398.36,-225.808,0,0,-0.110795,0,28918.1,1991.73
2.651,0,0,-0.0243808,3397.41,-223.853,0,0,-0.109835,0,28884.6,1989.32
2.652,0,0,-0.0244902,3396.49,-221.89,0,0,-0.10887,0,28851.4,1986.93
2.653,0,0,-0.0245986,3395.61,-219.917,0,0,-0.107901,0,28818.6,1984.58
2.654,0,0,-0.024706,3394.76,-217.936,0,0,-0.106928,0,28786.1,1982.24
2.655,0,0,-0.0248124,3393.94,-215.947,0,0,-0.10595,0,28754,1979.93
2.656,0,0,-0.0249179,3393.15,-213.948,0,0,-0.104969,0,28722.2,1977.65
2.657,0,0,-0.0250224,3392.39,-211.942,0,0,-0.103983,0,28690.7,1975.39
2.658,0,0,-0.0251258,3391.67,-209.927,0,0,-0.102993,0,28659.6,1973.15
2.659,0,0,-0.0252283,3390.98,-207.904,0,0,-0.101999,0,28628.9,1970.95
2.66,0,0,-0.0253298,3390.32,-205.872,0,0,-0.101001,0,28598.5,1968.76
2.661,0,0,-0.0254303,3389.7,-203.833,0,0,-0.099999,0,28568.4,1966.6
2.662,0,0,-0.0255298,3389.1,-201.785,0,0,-0.0989931,0,28538.7,1964.47
2.663,0,0,-0.0256283,3388.54,-199.73,0,0,-0.0979833,0,28509.3,1962.36
2.664,0,0,-0.0257258,3388.01,-197.666,0,0,-0.0969696,0,28480.3,1960.27
2.665,0,0,-0.0258223,3387.52,-195.595,0,0,-0.095952,0,28451.6,1958.21
2.666,0,0,-0.0259177,3387.05,-193.516,0,0,-0.0949307,0,28423.3,1956.18
2.667,0,0,-0.0260121,3386.62,-191.43,0,0,-0.0939057,0,28395.3,1954.17
2.668,0,0,-0.0261055,3386.22,-189.335,0,0,-0.0928769,0,28367.7,1952.18
2.669,0,0,-0.0261979,3385.85,-187.234,0,0,-0.0918445,0,28340.4,1950.22
2.67,0,0,-0.0262892,3385.52,-185.125,0,0,-0.0908084,0,28313.4,1948.28
2.671,0,0,-0.0263795,3385.21,-183.009,0,0,-0.0897688,0,28286.8,1946.37
2.672,0,0,-0.0264687,3384.94,-180.885,0,0,-0.0887256,0,28260.5,1944.49
2.673,0,0,-0.0265569,3384.7,-178.755,0,0,-0.0876789,0,28234.6,1942.62
2.674,0,0,-0.0266441,3384.49,-176.617,0,0,-0.0866288,0,28209,1940.79
2.675,0,0,-0.0267302,3384.32,-174.473,0,0,-0.0855752,0,28183.7,1938.97
2.676,0,0,-0.0268152,3384.17,-172.321,0,0,-0.0845182,0,28158.8,1937.18
2.677,0,0,-0.0268992,3384.06,-170.163,0,0,-0.083458,0,28134.3,1935.42
2.678,0,0,-0.0269822,3383.98,-167.998,0,0,-0.0823944,0,28110,1933.68
2.679,0,0,-0.027064,3383.93,-165.826,0,0,-0.0813275,0,28086.1,1931.97
2.68,0,0,-0.0271448,3383.92,-163.648,0,0,-0.0802575,0,28062.6,1930.27
2.681,0,0,-0.0272245,3383.93,-161.464,0,0,-0.0791843,0,28039.4,1928.61
2.682,0,0,-0.0273032,3383.98,-159.273,0,0,-0.078108,0,28016.5,1926.97
2.683,0,0,-0.0273807,3384.06,-157.076,0,0,-0.0770285,0,27994,1925.35
2.684,0,0,-0.0274572,3384.17,-154.872,0,0,-0.0759461,0,27971.8,1923.76
2.685,0,0,-0.0275326,3384.31,-152.663,0,0,-0.0748606,0,27950,1922.19
2.686,0,0,-0.027607,3384.49,-150.447,0,0,-0.0737722,0,27928.5,1920.65
2.687,0,0,-0.0276802,3384.7,-148.226,0,0,-0.0726809,0,27907.3,1919.13
2.688,0,0,-0.0277523,3384.94,-145.998,0,0,-0.0715867,0,27886.5,1917.63
2.689,0,0,-0.0278234,3385.21,-143.765,0,0,-0.0704896,0,27866,1916.16
2.69,0,0,-0.0278933,3385.51,-141.527,0,0,-0.0693898,0,27845.8,1914.71
2.691,0,0,-0.0279621,3385.85,-139.283,0,0,-0.0682873,0,27826,1913.29
2.692,0,0,-0.0280299,3386.21,-137.033,0,0,-0.0671821,0,27806.5,1911.89
2.693,0,0,-0.0280965,3386.61,-134.778,0,0,-0.0660742,0,27787.4,1910.52
2.694,0,0,-0.028162,3387.04,-132.517,0,0,-0.0649637,0,27768.6,1909.17
2.695,0,0,-0.0282264,3387.5,-130.251,0,0,-0.0638506,0,27750.1,1907.84
2.696,0,0,-0.0282897,3388,-127.981,0,0,-0.062735,0,27732,1906.54
2.697,0,0,-0.0283519,3388.52,-125.705,0,0,-0.0616169,0,27714.2,1905.27
2.698,0,0,-0.0284129,3389.08,-123.424,0,0,-0.0604964,0,27696.8,1904.01
2.699,0,0,-0.0284729,3389.67,-121.138,0,0,-0.0593736,0,27679.6,1902.79
2.7,0,0,-0.0285317,3390.29,-118.848,0,0,-0.0582483,0,27662.9,1901.58
2.701,0,0,-0.0285894,3390.94,-116.553,0,0,-0.0571208,0,27646.4,1900.4
2.702,0,0,-0.0286459,3391.63,-114.253,0,0,-0.055991,0,27630.3,1899.24
2.703,0,0,-0.0287014,3392.35,-111.949,0,0,-0.054859,0,27614.5,1898.11
2.704,0,0,-0.0287557,3393.09,-109.64,0,0,-0.0537249,0,27599.1,1897
2.705,0,0,-0.0288088,3393.87,-107.327,0,0,-0.0525886,0,27584,1895.92
2.706,0,0,-0.0288608,3394.68,-105.01,0,0,-0.0514502,0,27569.2,1894.86
2.707,0,0,-0.0289117,3395.53,-102.689,0,0,-0.0503098,0,27554.8,1893.82
2.708,0,0,-0.0289614,3396.4,-100.363,0,0,-0.0491675,0,27540.7,1892.81
2.709,0,0,-0.02901,3397.31,-98.0342,0,0,-0.0480232,0,27526.9,1891.82
2.71,0,0,-0.0290575,3398.25,-95.7011,0,0,-0.0468769,0,27513.5,1890.86
2.711,0,0,-0.0291038,3399.22,-93.3641,0,0,-0.0457289,0,27500.4,1889.92
2.712,0,0,-0.029149,3400.22,-91.0236,0,0,-0.044579,0,27487.6,1889
2.713,0,0,-0.029193,3401.25,-88.6794,0,0,-0.0434274,0,27475.2,1888.11
2.714,0,0,-0.0292358,3402.32,-86.3317,0,0,-0.042274,0,27463.1,1887.24
2.715,0,0,-0.0292775,3403.41,-83.9807,0,0,-0.041119,0,27451.3,1886.4
2.716,0,0,-0.029318,3404.54,-81.6263,0,0,-0.0399624,0,27439.9,1885.58
2.717,0,0,-0.0293574,3405.7,-79.2687,0,0,-0.0388042,0,27428.8,1884.78
2.718,0,0,-0.0293957,3406.89,-76.908,0,0,-0.0376444,0,27418,1884.01
2.719,0,0,-0.0294327,3408.12,-74.5443,0,0,-0.0364832,0,27407.5,1883.26
2.72,0,0,-0.0294686,3409.37,-72.1777,0,0,-0.0353205,0,27397.4,1882.54
2.721,0,0,-0.0295034,3410.66,-69.8082,0,0,-0.0341565,0,27387.7,1881.84
2.722,0,0,-0.0295369,3411.97,-67.4359,0,0,-0.0329911,0,27378.2,1881.16
2.723,0,0,-0.0295693,3413.32,-65.0611,0,0,-0.0318244,0,27369.1,1880.51
2.724,0,0,-0.0296006,3414.71,-62.6836,0,0,-0.0306564,0,27360.4,1879.88
2.725,0,0,-0.0296307,3416.12,-60.3037,0,0,-0.0294872,0,27351.9,1879.27
2.726,0,0,-0.0296596,3417.56,-57.9214,0,0,-0.0283169,0,27343.8,1878.69
2.727,0,0,-0.0296873,3419.04,-55.5369,0,0,-0.0271454,0,27336,1878.13
2.728,0,0,-0.0297138,3420.55,-53.1502,0,0,-0.0259729,0,27328.6,1877.6
2.729,0,0,-0.0297392,3422.08,-50.7613,0,0,-0.0247993,0,27321.5,1877.09
2.73,0,0,-0.0297634,3423.66,-48.3705,0,0,-0.0236248,0,27314.7,1876.6
2.731,0,0,-0.0297865,3425.26,-45.9778,0,0,-0.0224493,0,27308.2,1876.14
2.732,0,0,-0.0298083,3426.89,-43.5833,0,0,-0.0212729,0,27302.1,1875.7
2.733,0,0,-0.029829,3428.56,-41.1871,0,0,-0.0200957,0,27296.3,1875.28
2.734,0,0,-0.0298485,3430.25,-38.7892,0,0,-0.0189177,0,27290.9,1874.89
2.735,0,0,-0.0298669,3431.98,-36.3899,0,0,-0.017739,0,27285.8,1874.53
2.736,0,0,-0.029884,3433.74,-33.9891,0,0,-0.0165596,0,27281,1874.18
2.737,0,0,-0.0299,3435.53,-31.587,0,0,-0.0153795,0,27276.5,1873.86
2.738,0,0,-0.0299148,3437.36,-29.1836,0,0,-0.0141988,0,27272.4,1873.56
2.739,0,0,-0.0299284,3439.21,-26.7791,0,0,-0.0130175,0,27268.6,1873.29
2.74,0,0,-0.0299408,3441.1,-24.3736,0,0,-0.0118357,0,27265.1,1873.04
2.741,0,0,-0.029952,3443.01,-21.9671,0,0,-0.0106535,0,27261.9,1872.82
2.742,0,0,-0.0299621,3444.96,-19.5598,0,0,-0.00947083,0,27259.1,1872.62
2.743,0,0,-0.029971,3446.94,-17.1517,0,0,-0.0082878,0,27256.7,1872.44
